6.523018867919999764e+01,3.434264150940000349e+01,2.880271698110000145e+01,3.393781132080000162e+01,5.875381132079999702e+01,3.555713207550000021e+01,7.008633962260000771e+01,3.555713207550000021e+01,3.446943396230000189e+01,3.515230188679999657e+01,2.435049056599999773e+01,3.555713207550000021e+01,5.389675471700000031e+01,2.827109433960000118e+01,7.615788679249999404e+01,2.827109433960000118e+01,3.851683018869999842e+01,2.624784905659999978e+01,1.666052830190000122e+01,2.786716981130000192e+01,4.742128301890000586e+01,5.174671698109999340e+01,5.713449056600000375e+01,7.157977358489999631e+01,3.406460377359999825e+01,7.077011320750000323e+01,4.646943396229999479e+01,6.526007547170000578e+01,4.620679245279999492e+01,8.169781132079999963e+01
6.673760000000000048e+01,3.988640000000000185e+01,3.027039999999999864e+01,3.881439999999999912e+01,6.101760000000000161e+01,3.988640000000000185e+01,7.317359999999999332e+01,4.131680000000000064e+01,3.634799999999999898e+01,3.988640000000000185e+01,2.490719999999999956e+01,3.952879999999999683e+01,5.565440000000000254e+01,2.987599999999999767e+01,8.103919999999999391e+01,3.559599999999999653e+01,4.421359999999999957e+01,2.916079999999999828e+01,1.561200000000000010e+01,3.416640000000000299e+01,4.850399999999999778e+01,5.669039999999999679e+01,6.173279999999999745e+01,8.243200000000000216e+01,3.348799999999999955e+01,8.135999999999999943e+01,4.850399999999999778e+01,7.277920000000000300e+01,4.778880000000000194e+01,9.458799999999999386e+01
6.657473684209999476e+01,3.730799999999999983e+01,3.044526315790000126e+01,3.730799999999999983e+01,5.903621052630000321e+01,3.827684210530000541e+01,7.391305263159999583e+01,3.843663157889999837e+01,3.805389473679999668e+01,3.835136842109999833e+01,2.367157894739999691e+01,3.871894736840000206e+01,5.782421052629999991e+01,2.714652631579999920e+01,7.927578947370000151e+01,3.053368421050000237e+01,3.891347368419999952e+01,2.771115789469999768e+01,1.887284210529999839e+01,2.996905263159999677e+01,5.010821052629999883e+01,5.454505263160000084e+01,6.403389473680000776e+01,7.428378947369999707e+01,3.524399999999999977e+01,7.484778947370000424e+01,4.907431578949999817e+01,6.835578947369999980e+01,4.963894736840000377e+01,8.387999999999999545e+01
6.527058823529999643e+01,3.494023529409999895e+01,3.302274509800000146e+01,3.297694117649999868e+01,6.050321568630000257e+01,3.494023529409999895e+01,7.003733333329999766e+01,3.634196078429999943e+01,3.694870588239999876e+01,3.409882352940000061e+01,2.769505882349999837e+01,3.437929411760000420e+01,5.826007843140000375e+01,2.989239215690000151e+01,7.536501960779999365e+01,2.933145098039999965e+01,4.034572549020000309e+01,2.916831372550000268e+01,2.264784313730000065e+01,2.764925490199999913e+01,4.788454901960000143e+01,5.288658823529999609e+01,5.713819607840000003e+01,6.858917647060000888e+01,3.498541176469999670e+01,6.718745098040000130e+01,4.648282352939999384e+01,6.354196078430000227e+01,4.620235294119999736e+01,7.419796078430000819e+01
6.660715789470000914e+01,3.893810526320000065e+01,2.859621052630000193e+01,3.630315789469999999e+01,6.171452631580000059e+01,3.893810526320000065e+01,7.300463157890000332e+01,4.044294736839999871e+01,3.461810526320000037e+01,3.743242105259999875e+01,2.257431578949999817e+01,3.743242105259999875e+01,5.682189473680000447e+01,3.065852631579999965e+01,7.865010526320000395e+01,3.178694736839999990e+01,3.725221052630000429e+01,2.952926315790000089e+01,1.655326315789999825e+01,2.802357894739999722e+01,4.703663157890000690e+01,5.436800000000000210e+01,6.133810526319999923e+01,7.619536842109999952e+01,3.123031578949999698e+01,7.431410526319999121e+01,4.553178947370000174e+01,7.055073684209999385e+01,4.477894736840000434e+01,8.447494736839999518e+01
6.849129411760000608e+01,3.590023529409999981e+01,2.783121568630000198e+01,3.702211764710000352e+01,6.232219607840000464e+01,3.618070588239999807e+01,7.437992156859999682e+01,3.730258823530000001e+01,3.484172549019999821e+01,3.702211764710000352e+01,2.138164705880000227e+01,3.842447058820000194e+01,5.783529411760000016e+01,2.608608627449999773e+01,8.138980392159999155e+01,2.692730980389999829e+01,3.820611764710000102e+01,2.692730980389999829e+01,1.353035294119999854e+01,3.057254901960000026e+01,5.026447058819999825e+01,5.665129411760000266e+01,6.400439215689999628e+01,7.936439215689999571e+01,3.652392156860000227e+01,7.796266666670000234e+01,4.970352941180000528e+01,7.123262745099999904e+01,4.942305882350000701e+01,8.581396078430000784e+01
6.667694117649999441e+01,3.394122352939999843e+01,3.071364705879999946e+01,3.614950588239999973e+01,6.036705882350000252e+01,3.520312941179999910e+01,7.172399999999998954e+01,3.331030588239999446e+01,3.670729411760000005e+01,3.646496470590000172e+01,2.408894117650000055e+01,3.614950588239999973e+01,5.942117647060000252e+01,2.984018823530000120e+01,7.708729411759999550e+01,2.763197647059999795e+01,3.891599999999999682e+01,3.141755294120000030e+01,1.797741176470000113e+01,3.075515294119999865e+01,4.932635294119999969e+01,6.044047058820000018e+01,6.446823529409999765e+01,7.242776470590000315e+01,3.576141176470000005e+01,7.305882352940000146e+01,5.027223529409999969e+01,7.179670588239999063e+01,5.058776470589999974e+01,8.252258823529999177e+01
6.685042758619999859e+01,3.563698758620000007e+01,3.252811034479999819e+01,3.652462344829999807e+01,6.122879999999999967e+01,3.652462344829999807e+01,7.158488275860000272e+01,3.534110896549999836e+01,3.814973793099999710e+01,3.741232551719999577e+01,2.601864827590000218e+01,3.711644689659999585e+01,5.904198620689999899e+01,3.192516413790000129e+01,7.602273103449999780e+01,2.883164689659999880e+01,4.051663448280000068e+01,3.208637793100000124e+01,2.187608275860000262e+01,3.267813517239999754e+01,4.968893793100000522e+01,5.812435862069999359e+01,6.537070344830000579e+01,7.143922758620000479e+01,3.578284137929999531e+01,7.173451034480000033e+01,5.028082758619999737e+01,7.025544827590000807e+01,4.968893793100000522e+01,8.061153103450000401e+01
6.783950769229998912e+01,3.859790769229999796e+01,2.801673846150000102e+01,3.639773538459999713e+01,6.013932307689999845e+01,3.969796923079999829e+01,7.686055384620000552e+01,4.035800615379999812e+01,3.835766153849999682e+01,3.837789538460000216e+01,2.053612307690000094e+01,3.705777230769999875e+01,5.771913846149999472e+01,2.737708307689999998e+01,8.588110769229999164e+01,3.419756307690000341e+01,4.143753846150000442e+01,2.451687384619999932e+01,1.327556923079999862e+01,2.649703384619999724e+01,4.803840000000000288e+01,5.487901538460000239e+01,6.651963076920000617e+01,7.886079999999999757e+01,2.779667692309999794e+01,7.754092307690000041e+01,4.715815384620000117e+01,7.050043076919999407e+01,4.627790769229999768e+01,8.898166153850000626e+01
6.923345454549999545e+01,4.002152727269999843e+01,2.555083636360000199e+01,3.807185454550000259e+01,6.026269090910000159e+01,4.002152727269999843e+01,7.625454545450000410e+01,4.041163636360000311e+01,3.335127272729999959e+01,3.846196363640000015e+01,1.774952727269999997e+01,3.885207272729999772e+01,5.948334545449999666e+01,2.832087272729999938e+01,8.333759999999999479e+01,3.328756363640000160e+01,3.530094545449999544e+01,2.598109090909999708e+01,1.189963636359999910e+01,2.832087272729999938e+01,4.583214545450000088e+01,6.030283636359999377e+01,6.221323636359999654e+01,8.136436363640000025e+01,2.945105454550000346e+01,8.136436363640000025e+01,4.661236363640000491e+01,7.668479999999999563e+01,4.583214545450000088e+01,9.345600000000000307e+01
6.559560000000000457e+01,3.662639999999999674e+01,3.154080000000000084e+01,3.930780000000000030e+01,5.914739999999999753e+01,3.790679999999999694e+01,7.283520000000000039e+01,3.689459999999999695e+01,3.797639999999999816e+01,3.984420000000000073e+01,2.420400000000000063e+01,3.998519999999999897e+01,5.755080000000000240e+01,2.750934000000000168e+01,7.792980000000000018e+01,2.992265999999999693e+01,3.851279999999999859e+01,3.019079999999999941e+01,1.867020000000000124e+01,3.448109999999999786e+01,5.111580000000000013e+01,5.539620000000000033e+01,6.613139999999999930e+01,7.068059999999999832e+01,3.690359999999999729e+01,7.336199999999999477e+01,5.084759999999999991e+01,6.799920000000000186e+01,5.138340000000000174e+01,8.274720000000000653e+01
6.476246616539999934e+01,3.493338947369999659e+01,3.185972932329999807e+01,3.719148270679999513e+01,5.992421052630000133e+01,3.590111278199999845e+01,7.056938345860000084e+01,3.525596390980000194e+01,3.798857142860000380e+01,3.751405714290000049e+01,2.734339849619999896e+01,3.848178045110000056e+01,5.508523308270000740e+01,3.041727518800000141e+01,7.485112781949999317e+01,2.759285413530000142e+01,3.766592481200000009e+01,3.203014736840000154e+01,1.942015037590000048e+01,3.433364210530000094e+01,4.992433082710000036e+01,5.428821654140000419e+01,6.347260150379999999e+01,7.299753383460000578e+01,4.024637593980000361e+01,7.428812030080000284e+01,5.024697744359999518e+01,6.944914285710000001e+01,5.218213533830000017e+01,8.332006015039999625e+01
6.608273684210000454e+01,3.715370526320000266e+01,2.797831578949999809e+01,3.743595789469999602e+01,5.987305263159999669e+01,3.828277894739999709e+01,7.257473684209999476e+01,3.884728421049999980e+01,3.447031578949999897e+01,3.828277894739999709e+01,2.176863157889999911e+01,3.856503157889999756e+01,5.676821052630000253e+01,2.840374736840000125e+01,7.850210526319999360e+01,2.868599999999999994e+01,3.503431578949999903e+01,2.812149473679999900e+01,1.471199999999999974e+01,3.066176842109999967e+01,4.773600000000000421e+01,5.296042105260000454e+01,6.297789473680000327e+01,7.779852631580000377e+01,3.588126315790000120e+01,7.836315789470000936e+01,4.801831578950000079e+01,7.017789473679999901e+01,4.886526315790000297e+01,8.457284210529999768e+01
6.471858227850000844e+01,3.586122531650000411e+01,3.159068354429999914e+01,3.911939240510000104e+01,5.928789873419999878e+01,3.776196455699999888e+01,7.123564556959999550e+01,3.613275949370000006e+01,3.756455696199999750e+01,3.911939240510000104e+01,2.480202531649999997e+01,4.020577215189999976e+01,5.684354430380000167e+01,2.771507848099999904e+01,7.639473417720000725e+01,2.880121518989999885e+01,3.783615189869999540e+01,2.961581772150000091e+01,1.774237974680000107e+01,3.531815696199999621e+01,5.114126582279999411e+01,5.432567088609999928e+01,6.607594936709999445e+01,6.898875949370000171e+01,3.647817721519999878e+01,7.170410126580000565e+01,5.141286075949999912e+01,6.654501265819999389e+01,5.168445569619999702e+01,7.604901265819999878e+01
6.633431578949999619e+01,3.372126315789999751e+01,2.907705263159999731e+01,3.409768421049999887e+01,5.993684210529999490e+01,3.484968421050000131e+01,7.160336842110000077e+01,3.447410526320000201e+01,3.585094736839999996e+01,3.484968421050000131e+01,2.380800000000000338e+01,3.560252631579999871e+01,5.956042105259999886e+01,2.205440000000000111e+01,7.913010526319999371e+01,2.506517894739999619e+01,4.111999999999999744e+01,2.468884210530000090e+01,1.402273684210000049e+01,2.882863157889999783e+01,4.975073684210000380e+01,5.288505263159999714e+01,6.144252631580000212e+01,7.361347368420000237e+01,3.923789473680000128e+01,7.286063157889999786e+01,5.015157894739999733e+01,6.759157894739999506e+01,4.977600000000000335e+01,8.302231578949999857e+01
6.455304347829999756e+01,3.652417391299999849e+01,3.221982608700000128e+01,3.807860869570000517e+01,5.840069565219999959e+01,3.753871304349999605e+01,6.952695652170000074e+01,3.652417391299999849e+01,3.688347826089999870e+01,3.870045217389999692e+01,2.631304347829999912e+01,3.901133913039999612e+01,5.653565217390000441e+01,2.783332173909999696e+01,7.605565217390000043e+01,2.750831304349999940e+01,3.968139130429999994e+01,3.030629565219999932e+01,1.978434782609999942e+01,3.123902608699999917e+01,4.900800000000000267e+01,5.766483478260000339e+01,6.175443478260000063e+01,7.445286956520000388e+01,3.532869565219999686e+01,7.569669565220000607e+01,4.869704347829999591e+01,7.227686956520000194e+01,4.907339130430000296e+01,8.093426086959999566e+01
6.531839999999999691e+01,3.527040000000000219e+01,3.030958080000000265e+01,3.870259199999999566e+01,6.017049599999999288e+01,3.629952000000000112e+01,7.115366400000000624e+01,3.355391999999999797e+01,3.545794560000000217e+01,3.870259199999999566e+01,2.413148160000000075e+01,3.904588799999999793e+01,5.570841599999999971e+01,3.115161599999999709e+01,7.424255999999999744e+01,2.394393599999999722e+01,3.717404160000000246e+01,3.183820800000000162e+01,1.587279359999999784e+01,3.231206399999999945e+01,5.021644799999999975e+01,6.375782399999999939e+01,6.669158399999999176e+01,7.336857600000000446e+01,3.717404160000000246e+01,7.782988799999999685e+01,5.055974400000000202e+01,7.096550400000000991e+01,5.193292800000000398e+01,8.194867200000000196e+01
6.545940983609999364e+01,3.890856393440000005e+01,3.205140983609999950e+01,3.926022295079999935e+01,5.983239344260000081e+01,3.961188196719999866e+01,7.108563934430000586e+01,3.961188196719999866e+01,3.732590163929999960e+01,3.961188196719999866e+01,2.501744262300000088e+01,3.961188196719999866e+01,5.596406557379999924e+01,3.117198688519999905e+01,7.646478688519999878e+01,3.172949508199999968e+01,3.943632786890000119e+01,3.082024918030000293e+01,1.833599999999999852e+01,3.328194098360000197e+01,4.717298360659999901e+01,5.930518032789999694e+01,6.088760655739999805e+01,7.970203278689999138e+01,3.205140983609999950e+01,7.935029508200000237e+01,4.682124590160000110e+01,7.161363934429999745e+01,4.717298360659999901e+01,9.306491803280000852e+01
6.537691428569999630e+01,3.812891428569999874e+01,2.921554285710000087e+01,3.955885714290000266e+01,5.843062857140000688e+01,3.935451428569999877e+01,7.211885714289999783e+01,3.874148571429999777e+01,3.595748571429999885e+01,3.996754285709999976e+01,2.206491428570000224e+01,4.037622857139999866e+01,5.475291428569999397e+01,2.770944000000000074e+01,8.029074285709999970e+01,2.873092571429999964e+01,3.820479999999999876e+01,2.811803428570000207e+01,1.307565714289999903e+01,3.118253714289999934e+01,4.617234285709999853e+01,5.590308571430000484e+01,6.353782857140000573e+01,7.878445714289999557e+01,3.330148571430000004e+01,8.001051428569999757e+01,4.719405714290000020e+01,7.081691428569999402e+01,4.821531428569999633e+01,9.002102857139999514e+01
7.235318518520000453e+01,3.441706666670000203e+01,2.865540740739999848e+01,3.282802962960000315e+01,6.387851851850000173e+01,3.494672592590000448e+01,7.897362962959999777e+01,3.600604444440000407e+01,3.554074074070000222e+01,3.335768888890000028e+01,2.097540740739999876e+01,3.388734814810000273e+01,5.778725925930000074e+01,2.700165925929999844e+01,8.718399999999999750e+01,2.859069629630000264e+01,3.924859259260000499e+01,2.647199999999999775e+01,1.461925925930000147e+01,2.541268148150000172e+01,4.401600000000000534e+01,5.322026666669999884e+01,6.652681481479999093e+01,7.864414814810000109e+01,3.050903703699999880e+01,7.732029629630000045e+01,4.586962962959999857e+01,7.493688888890000044e+01,4.639940740739999825e+01,8.870814814809999405e+01
6.415559281439999495e+01,3.525384431140000174e+01,3.075794011980000064e+01,3.525384431140000174e+01,5.723841916170000133e+01,3.614831137719999532e+01,7.191952095810000856e+01,3.595516167659999951e+01,3.752047904190000338e+01,3.617417964070000380e+01,2.382179640719999725e+01,3.705255089820000336e+01,5.670553293409999895e+01,2.574869461079999766e+01,7.545944910180000420e+01,2.883161676650000160e+01,3.718074251499999860e+01,2.600565269460000195e+01,1.739899401199999929e+01,3.011583233530000214e+01,4.797068263470000460e+01,5.118237125750000160e+01,6.184354491020000211e+01,7.096354491019999955e+01,3.435477844310000251e+01,7.173441916170000354e+01,4.797068263470000460e+01,6.274261077839999956e+01,4.874155688620000149e+01,8.252435928140000954e+01
6.495629268289999914e+01,3.523551219510000010e+01,2.911668292679999936e+01,3.523551219510000010e+01,5.920097560979999685e+01,3.654380487800000310e+01,7.201990243899999200e+01,3.680546341459999837e+01,3.565697560979999992e+01,3.680546341459999837e+01,2.205307317070000295e+01,3.654380487800000310e+01,5.815492682930000257e+01,2.686431219510000190e+01,7.829853658540000083e+01,3.026517073169999961e+01,3.853463414630000017e+01,2.738751219510000112e+01,1.629775609760000066e+01,3.026517073169999961e+01,4.769034146340000291e+01,5.014712195119999905e+01,6.103258536590000460e+01,7.238341463409999221e+01,3.251765853659999550e+01,7.290673170729999697e+01,4.821365853660000056e+01,6.532039024390000748e+01,4.716760975609999917e+01,8.101639024390000543e+01
6.944175342469999634e+01,3.785161643840000067e+01,2.869347945210000006e+01,3.569665753419999987e+01,6.258498630140000074e+01,3.824350684929999744e+01,7.629852054789999727e+01,3.981106849320000407e+01,3.535430136989999994e+01,3.726421917809999940e+01,2.105336986300000035e+01,3.648043835619999697e+01,5.738169863010000427e+01,3.064153424659999914e+01,8.393863013700000408e+01,3.217052054789999715e+01,3.998027397260000271e+01,2.958597260270000007e+01,1.380471232880000088e+01,2.923221917809999937e+01,4.815386301369999700e+01,5.733830136989999460e+01,6.415254794519999848e+01,8.055890410960000736e+01,3.026104109590000135e+01,7.879583561639999800e+01,4.593315068489999931e+01,7.722871232880000036e+01,4.612909589040000213e+01,8.819945205479999117e+01
6.750886956520000126e+01,3.572765217389999748e+01,3.066834782609999976e+01,3.362921739130000276e+01,6.121356521739999579e+01,3.689321739129999855e+01,7.497026086959999702e+01,3.735965217389999538e+01,3.673043478259999972e+01,3.596086956519999944e+01,2.390608695650000115e+01,3.432834782609999991e+01,6.051391304350000411e+01,2.826626086959999995e+01,8.033321739129999628e+01,3.083113043479999860e+01,4.092782608699999969e+01,2.826626086959999995e+01,1.838034782609999951e+01,2.827460869570000312e+01,4.862243478260000273e+01,5.344852173909999493e+01,6.004747826090000018e+01,7.373426086960000703e+01,3.206713043479999925e+01,7.233495652170000767e+01,4.792278260869999684e+01,6.743843478259999813e+01,4.605756521739999698e+01,8.189530434779999268e+01
6.537807194239999831e+01,3.563202302159999846e+01,3.019096402879999985e+01,3.439742158269999805e+01,5.951309352520000573e+01,3.655797410070000097e+01,7.185979856119999454e+01,3.594067338130000167e+01,3.512978417269999909e+01,3.594067338130000167e+01,2.432667625899999919e+01,3.470607194240000126e+01,5.889634532369999675e+01,2.915022733809999878e+01,7.710664748199999963e+01,2.637230503600000020e+01,3.883372661869999831e+01,2.945887769780000198e+01,1.784494964030000119e+01,2.729832517989999729e+01,4.593220143879999995e+01,6.402854676260000133e+01,6.013053237409999952e+01,7.699200000000000443e+01,3.204328057549999897e+01,7.668328057550000665e+01,4.500673381290000208e+01,7.359677697840000121e+01,4.531545323739999986e+01,8.439988489210000466e+01
6.605951999999999202e+01,3.684864000000000317e+01,2.658912000000000120e+01,3.770687999999999818e+01,6.005279999999999774e+01,3.770687999999999818e+01,7.249535999999999092e+01,3.770687999999999818e+01,3.216575999999999880e+01,3.770687999999999818e+01,1.972416000000000125e+01,3.856512000000000029e+01,5.533344000000000307e+01,2.912649600000000305e+01,7.893023999999999774e+01,2.869747199999999765e+01,3.474047999999999803e+01,3.041366400000000070e+01,1.414656000000000091e+01,2.955552000000000135e+01,4.546656000000000120e+01,5.358144000000000062e+01,6.391488000000000369e+01,7.760735999999999990e+01,3.087935999999999837e+01,7.803648000000001161e+01,4.589471999999999952e+01,7.202975999999999601e+01,4.718207999999999913e+01,8.618784000000000844e+01
6.471248979589999806e+01,3.426808163270000307e+01,3.085714285710000127e+01,3.222530612239999925e+01,5.887542857140000052e+01,3.485191836730000148e+01,6.996571428570000251e+01,3.485191836730000148e+01,3.611036734689999861e+01,3.339232653060000189e+01,2.560326530610000262e+01,3.310106122450000044e+01,5.712391836729999284e+01,2.784718367349999824e+01,7.667853061220000654e+01,2.930677551020000138e+01,4.048848979590000141e+01,2.813910204080000099e+01,2.005812244900000252e+01,2.580440816329999976e+01,4.690938775509999914e+01,5.440653061220000097e+01,5.858351020410000132e+01,6.783216326529999662e+01,3.377567346939999737e+01,6.666448979589999624e+01,4.690938775509999914e+01,6.374595918370000192e+01,4.574171428569999875e+01,7.775477551020000533e+01
6.621495652170000312e+01,3.563777391300000374e+01,3.046260869570000196e+01,3.750309565219999541e+01,5.999721739129999776e+01,3.657043478260000313e+01,7.212243478259999563e+01,3.563777391300000374e+01,3.730226086959999776e+01,3.750309565219999541e+01,2.393391304349999871e+01,3.750309565219999541e+01,5.813217391300000259e+01,3.035262608699999731e+01,7.554226086959999975e+01,2.848723478260000164e+01,3.854608695649999817e+01,3.066351304350000007e+01,1.927026086960000129e+01,3.315060869570000079e+01,4.880556521739999454e+01,5.864347826090000382e+01,6.434991304350000973e+01,7.356660869569999761e+01,3.481530434780000149e+01,7.418852173909999692e+01,4.973773913040000139e+01,7.170156521740000244e+01,5.035965217390000248e+01,8.289321739129999855e+01
